1.2324307289393772	890
4.213541803775329	890
7.193662145588315	890
10.172792220184117	891
13.15093249307361	889
16.128083429481443	889
19.104245494337356	889
22.07941915227619	890
25.0536048676509	889
28.026803104526028	891
30.999014326649547	888
33.970238997517875	890
36.94047758031086	888
39.90973053792429	890
42.8779983329612	890
45.84528142775142	888
48.811580284321195	890
51.776895364404055	888
54.741227129460285	890
57.704576040648774	890
60.666942558848696	890
63.62832714464431	890
66.58873025834015	890
69.54815235993718	890
72.50659390918048	892
75.46405536548555	889
78.42053718801851	894
81.37603983564192	897
84.3305637669256	901
87.28410944017261	899
90.23667731338902	907
93.1882678442881	901
96.13888149030345	906
99.08851870859105	907
102.03717995601637	902
104.98486568915645	904
107.93157636430645	901
110.87731243747965	905
113.82207436440306	903
116.76586260051316	902
119.70867760097538	902
122.65051982066673	902
125.59138971417367	902
128.53128773581162	901
131.47021433960538	899
134.40816997930227	899
137.34515510835465	905
140.28117017995467	899
143.21621564698881	902
146.1502919620811	900
149.08339957756283	902
152.0155389454856	900
154.94671051762347	901
157.8769147454642	898
160.80615208022894	903
163.7344229728395	903
166.66172787394234	901
169.58806723392158	901
172.5134415028469	902
175.4378511305537	898
178.3612965665501	900
181.2837782601078	900
184.2052966601884	902
187.1258522154911	904
190.04544537443115	902
192.96407658514826	902
195.88174629550474	899
198.7984549530787	899
201.71420300517948	898
204.6289908988301	901
207.5428190807826	901
210.45568799751356	902
213.36759809521777	904
216.27854981981022	899
219.18854361694133	902
222.0975799319797	900
225.0056592100142	902
227.91278189586473	898
230.8189484340672	902
233.7241592688887	899
236.62841484432298	900
239.53171560408194	904
242.43406199161294	904
245.33545445007712	900
248.23589342237543	902
251.13537935111387	901
254.03391267864694	900
256.93149384704503	907
259.8281232981075	900
262.7238014733541	900
265.61852881404207	904
268.51230576115756	904
271.40513275539195	900
274.29701023719366	901
277.1879386467184	903
280.07791842385745	899
282.9669500082417	903
285.85503383920076	902
288.74217035582996	901
291.6283599969233	903
294.5136032010188	902
297.39790040638144	902
300.28125205100713	904
303.1636585726144	902
306.04512040866786	899
308.9256379963461	902
311.8052117725566	903
314.6838421739574	901
317.5615296369181	899
320.43827459754624	900
323.3140774916866	901
326.18893875490437	901
329.06285882249813	906
331.93583812951476	900
334.8078771107021	904
337.6789762005801	902
340.54913583336094	899
343.41835644301386	902
346.28663846324355	903
349.15398232747725	900
352.02038846886666	902
354.8858573203207	905
357.7503893144687	902
360.61398488367297	904
363.4766444600293	903
366.3383684753734	900
369.1991573612826	902
372.0590115490396	903
374.9179314697015	900
377.77591755403046	901
380.6329702325394	906
383.48908993546996	898
386.34427709279515	906
389.1985321342428	900
392.05185548926323	903
394.90424758703784	904
397.7557088564944	900
400.60623972629605	903
403.45584062484363	905
406.30451198026475	906
409.15225422044404	903
411.9990677729887	901
414.8449530652436	905
417.689910524302	901
420.53394057698375	904
423.3770436498619	903
426.2192201692273	903
429.06047056112584	905
431.90079525133467	903
434.7401946653835	906
437.57866922852685	902
440.4162193657568	905
443.2528455018182	904
446.088548061187	904
448.9233274680834	905
451.7571841464673	904
454.59011852003835	902
457.4221310122361	904
460.25322204624194	905
463.0833920449815	902
465.91264143111806	905
468.74097062706096	904
471.56838005494876	902
474.39487013667923	902
477.22044129388337	903
480.0450939479364	905
482.8688285199575	902
485.6916454307972	903
488.5135451010696	905
491.33452795111117	907
494.1545944010264	899
496.9737448706334	905
499.79197977951435	903
502.6092995469929	904
505.42570459213715	904
508.24119533375045	908
511.055772190387	906
513.8694355803493	904
516.6821859216797	903
519.4940236321688	902
522.3049491293518	906
525.1149628305034	904
527.9240651526596	903
530.7322565125814	904
533.5395373267954	902
536.3459080115593	903
539.1513689828901	903
541.9559206565382	901
544.7595634480153	902
547.5622977725645	906
550.3641240451966	905
553.165042680645	903
555.9650540934153	902
558.7641586977444	905
561.5623569076174	906
564.359649136779	907
567.1560357987156	900
569.9515173066601	903
572.7460940736003	904
575.5397665122638	906
578.3325350351373	905
581.1244000544498	903
583.9153619821873	908
586.7054212300754	908
589.4945782095995	904
592.2828333319884	901
595.0701870082245	904
597.8566396490424	905
600.6421916649233	903
603.4268434661032	904
606.2105954625623	906
608.9934480640359	906
611.7754016800227	905
614.5564567197506	904
617.3366135922153	910
620.115872706163	908
622.8942344700868	908
625.6716992922338	907
628.4482675806094	906
631.2239397429555	908
633.998716186798	905
636.7725973193805	903
639.5455835477233	906
642.3176752785864	911
645.0888729184982	903
647.8591768737328	904
650.6285875503113	912
653.3971053540241	907
656.1647306904065	907
658.9314639647505	904
661.6973055820966	906
664.462255947258	908
667.2263154647827	903
669.989484538985	911
672.7517635739407	905
675.5131529734629	909
678.2736531411393	911
681.0332644802976	909
683.7919873940419	905
686.5498222852164	907
689.3067695564218	906
692.0628296100298	909
694.8180028481469	908
697.5722896726609	908
700.3256904852058	908
703.0782056871662	910
705.8298356797014	910
708.5805808637147	906
711.3304416398684	903
714.0794184085954	905
716.8275115700703	907
719.5747215242403	905
722.321048670805	907
725.0664934092214	911
727.8110561387123	913
