1.2324307289393772	893
4.213541803775329	889
7.193662145588315	890
10.172792220184117	891
13.15093249307361	889
16.128083429481443	891
19.104245494337356	890
22.07941915227619	889
25.0536048676509	890
28.026803104526028	891
30.999014326649547	889
33.970238997517875	889
36.94047758031086	890
39.90973053792429	890
42.8779983329612	890
45.84528142775142	888
48.811580284321195	891
51.776895364404055	888
54.741227129460285	890
57.704576040648774	890
60.666942558848696	890
63.62832714464431	891
66.58873025834015	888
69.54815235993718	888
72.50659390918048	890
75.46405536548555	891
78.42053718801851	895
81.37603983564192	899
84.3305637669256	900
87.28410944017261	903
90.23667731338902	906
93.1882678442881	902
96.13888149030345	907
99.08851870859105	903
102.03717995601637	903
104.98486568915645	904
107.93157636430645	901
110.87731243747965	900
113.82207436440306	906
116.76586260051316	900
119.70867760097538	901
122.65051982066673	905
125.59138971417367	902
128.53128773581162	902
131.47021433960538	903
134.40816997930227	903
137.34515510835465	902
140.28117017995467	899
143.21621564698881	902
146.1502919620811	901
149.08339957756283	903
152.0155389454856	901
154.94671051762347	900
157.8769147454642	900
160.80615208022894	901
163.7344229728395	903
166.66172787394234	905
169.58806723392158	900
172.5134415028469	900
175.4378511305537	902
178.3612965665501	900
181.2837782601078	899
184.2052966601884	901
187.1258522154911	901
190.04544537443115	900
192.96407658514826	904
195.88174629550474	902
198.7984549530787	904
201.71420300517948	901
204.6289908988301	899
207.5428190807826	898
210.45568799751356	903
213.36759809521777	901
216.27854981981022	906
219.18854361694133	905
222.0975799319797	902
225.0056592100142	907
227.91278189586473	898
230.8189484340672	901
233.7241592688887	902
236.62841484432298	899
239.53171560408194	899
242.43406199161294	898
245.33545445007712	899
248.23589342237543	900
251.13537935111387	902
254.03391267864694	904
256.93149384704503	896
259.8281232981075	902
262.7238014733541	902
265.61852881404207	904
268.51230576115756	901
271.40513275539195	901
274.29701023719366	898
277.1879386467184	899
280.07791842385745	899
282.9669500082417	902
285.85503383920076	900
288.74217035582996	903
291.6283599969233	902
294.5136032010188	902
297.39790040638144	900
300.28125205100713	902
303.1636585726144	901
306.04512040866786	905
308.9256379963461	901
311.8052117725566	902
314.6838421739574	903
317.5615296369181	900
320.43827459754624	900
323.3140774916866	903
326.18893875490437	900
329.06285882249813	902
331.93583812951476	903
334.8078771107021	901
337.6789762005801	898
340.54913583336094	905
343.41835644301386	902
346.28663846324355	904
349.15398232747725	906
352.02038846886666	902
354.8858573203207	903
357.7503893144687	907
360.61398488367297	903
363.4766444600293	905
366.3383684753734	905
369.1991573612826	906
372.0590115490396	902
374.9179314697015	903
377.77591755403046	900
380.6329702325394	904
383.48908993546996	899
386.34427709279515	904
389.1985321342428	904
392.05185548926323	907
394.90424758703784	908
397.7557088564944	901
400.60623972629605	903
403.45584062484363	906
406.30451198026475	903
409.15225422044404	900
411.9990677729887	904
414.8449530652436	903
417.689910524302	899
420.53394057698375	903
423.3770436498619	905
426.2192201692273	905
429.06047056112584	904
431.90079525133467	905
434.7401946653835	905
437.57866922852685	907
440.4162193657568	907
443.2528455018182	906
446.088548061187	904
448.9233274680834	906
451.7571841464673	905
454.59011852003835	902
457.4221310122361	906
460.25322204624194	902
463.0833920449815	902
465.91264143111806	904
468.74097062706096	905
471.56838005494876	902
474.39487013667923	905
477.22044129388337	905
480.0450939479364	901
482.8688285199575	907
485.6916454307972	899
488.5135451010696	900
491.33452795111117	905
494.1545944010264	908
496.9737448706334	902
499.79197977951435	902
502.6092995469929	907
505.42570459213715	904
508.24119533375045	905
511.055772190387	908
513.8694355803493	907
516.6821859216797	906
519.4940236321688	903
522.3049491293518	906
525.1149628305034	904
527.9240651526596	903
530.7322565125814	901
533.5395373267954	904
536.3459080115593	907
539.1513689828901	906
541.9559206565382	905
544.7595634480153	901
547.5622977725645	903
550.3641240451966	906
553.165042680645	901
555.9650540934153	904
558.7641586977444	907
561.5623569076174	911
564.359649136779	907
567.1560357987156	905
569.9515173066601	903
572.7460940736003	912
575.5397665122638	906
578.3325350351373	907
581.1244000544498	906
583.9153619821873	907
586.7054212300754	910
589.4945782095995	911
592.2828333319884	902
595.0701870082245	906
597.8566396490424	905
600.6421916649233	906
603.4268434661032	905
606.2105954625623	904
608.9934480640359	907
611.7754016800227	910
614.5564567197506	904
617.3366135922153	906
620.115872706163	906
622.8942344700868	909
625.6716992922338	909
628.4482675806094	907
631.2239397429555	905
633.998716186798	910
636.7725973193805	908
639.5455835477233	909
642.3176752785864	906
645.0888729184982	903
647.8591768737328	904
650.6285875503113	911
653.3971053540241	904
656.1647306904065	906
658.9314639647505	912
661.6973055820966	906
664.462255947258	902
667.2263154647827	911
669.989484538985	907
672.7517635739407	904
675.5131529734629	906
678.2736531411393	905
681.0332644802976	913
683.7919873940419	906
686.5498222852164	906
689.3067695564218	907
692.0628296100298	904
694.8180028481469	909
697.5722896726609	906
700.3256904852058	908
703.0782056871662	908
705.8298356797014	907
708.5805808637147	908
711.3304416398684	910
714.0794184085954	907
716.8275115700703	908
719.5747215242403	912
722.321048670805	910
725.0664934092214	909
727.8110561387123	907
730.5547372582488	910
733.2975371665833	912
736.0394562621968	909
738.780494943356	908
741.5206536080798	909
744.2599326541429	913
746.9983324790873	904
749.7358534802145	904
752.4724960545791	905
755.2082605990054	912
757.9431475100793	907
760.6771571841355	906
763.4102900172979	909
766.1425464054175	907
768.8739267441326	909
771.6044314288323	907
774.3340608546691	908
777.0628154165618	911
779.79069550919	911
782.5177015270018	909
785.2438338641914	912
787.969092914734	912
790.6934790723619	911
793.4169927305734	910
796.1396342826195	907
798.8614041215276	911
801.5823026400913	916
804.3023302308546	907
807.0214872861383	912
809.7397741980202	908
812.4571913583462	910
815.1737391587301	914
817.8894179905471	911
820.6042282449364	909
823.3181703128024	912
826.0312445848225	912
828.7434514514416	912
831.454791302851	913
834.1652645290297	908
836.8748715197115	914
839.5836126643981	912
842.2914883523679	910
844.99849897265	914
847.7046449140591	916
850.4099265651556	919
853.1143443142814	918
855.8178985495525	916
858.5205896588359	913
861.2224180297706	913
863.9233840497767	916
866.6234881060295	911
869.3227305854763	914
872.0211118748368	916
874.7186323605923	916
877.4152924290006	912
880.111092466081	910
882.8060328576275	915
885.500113989206	916
888.1933362461444	912
890.8857000135533	911
893.5772056762942	918
896.2678536190136	909
898.9576442261266	915
901.6465778818156	914
904.3346549700293	915
907.0218758745015	914
909.7082409787231	911
912.3937506659661	907
915.0784053192618	906
917.7622053214269	916
920.4451510550372	915
923.127242902454	915
925.8084812458021	910
928.4888664669766	916
931.1683989476536	911
933.8470790692726	913
936.5249072130501	913
939.2018837599768	914
941.8780090908137	915
944.5532835861028	915
947.2277076261453	911
949.9012815910299	912
952.5740058606092	914
955.2458808145185	913
957.9169068321572	914
960.5870842927076	914
963.25641357512	911
965.9248950581322	911
968.592529120235	915
971.2593161397193	914
973.9252564946272	912
976.5903505627987	913
979.2545987218244	918
981.9180013490915	915
984.5805588217568	914
987.242271516752	913
989.9031398107787	910
992.5631640803241	913
995.2223447016539	913
997.8806820508	915
1000.538176503577	913
1003.1948284355765	916
1005.8506382221686	911
1008.5056062384963	916
1011.1597328594829	915
1013.8130184598267	914
1016.4654634140131	917
1019.117068096296	918
1021.767832880703	916
1024.4177581410545	916
